timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781273632449,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-66,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632451,0,GET /api/customers,401,Unauthorized,Load Generator 1-98,text,false,,1100,161,83,83,http://localhost:3000/api/customers,0,0,0
1781273632456,1,GET /api/inventory,401,Unauthorized,Load Generator 1-70,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632465,1,GET /api/inventory,401,Unauthorized,Load Generator 1-55,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632484,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-74,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,83,83,http://localhost:3000/api/auth/login,1,0,0
1781273632490,1,GET /api/customers,401,Unauthorized,Load Generator 1-76,text,false,,1100,161,83,83,http://localhost:3000/api/customers,1,0,0
1781273632516,0,GET /api/customers,401,Unauthorized,Load Generator 1-34,text,false,,1100,161,83,83,http://localhost:3000/api/customers,0,0,0
1781273632525,0,GET /api/inventory,401,Unauthorized,Load Generator 1-90,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,0,0,0
1781273632525,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-71,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,0,0,0
1781273632532,1,GET /api/inventory,401,Unauthorized,Load Generator 1-49,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632574,1,GET /api/customers,401,Unauthorized,Load Generator 1-45,text,false,,1100,161,83,83,http://localhost:3000/api/customers,1,0,0
1781273632592,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-89,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,83,83,http://localhost:3000/api/auth/login,1,0,0
1781273632598,1,GET /api/inventory,401,Unauthorized,Load Generator 1-53,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632600,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-48,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632616,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,83,83,http://localhost:3000/api/auth/login,1,0,0
1781273632637,1,GET /api/customers,401,Unauthorized,Load Generator 1-78,text,false,,1100,161,83,83,http://localhost:3000/api/customers,1,0,0
1781273632639,1,GET /api/inventory,401,Unauthorized,Load Generator 1-80,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632644,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-87,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632682,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,83,83,http://localhost:3000/api/auth/login,1,0,0
1781273632732,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-73,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632733,1,GET /api/customers,401,Unauthorized,Load Generator 1-79,text,false,,1100,161,83,83,http://localhost:3000/api/customers,1,0,0
1781273632760,1,GET /api/customers,401,Unauthorized,Load Generator 1-94,text,false,,1100,161,83,83,http://localhost:3000/api/customers,1,0,0
1781273632767,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-96,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,0,0,0
1781273632799,1,GET /api/customers,401,Unauthorized,Load Generator 1-83,text,false,,1100,161,83,83,http://localhost:3000/api/customers,1,0,0
1781273632806,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-58,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632833,1,GET /api/inventory,401,Unauthorized,Load Generator 1-60,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632842,1,GET /api/inventory,401,Unauthorized,Load Generator 1-99,text,false,,1100,161,83,83,http://localhost:3000/api/inventory,1,0,0
1781273632845,0,GET /api/customers,401,Unauthorized,Load Generator 1-43,text,false,,1100,161,83,83,http://localhost:3000/api/customers,0,0,0
1781273632845,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-68,text,false,,1100,167,83,83,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632847,0,GET /api/customers,401,Unauthorized,Load Generator 1-20,text,false,,1100,161,83,83,http://localhost:3000/api/customers,0,0,0
1781273632879,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-81,text,false,,1100,167,82,82,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632950,1,GET /api/inventory,401,Unauthorized,Load Generator 1-44,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,1,0,0
1781273632971,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-77,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273632973,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-40,text,false,,1100,167,82,82,http://localhost:3000/api/dashboard/stats,1,0,0
1781273632979,0,GET /api/inventory,401,Unauthorized,Load Generator 1-19,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,0,0,0
1781273632985,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633016,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-82,text,false,,1100,167,82,82,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633021,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-65,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633036,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-32,text,false,,1100,167,82,82,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633073,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633088,1,GET /api/inventory,401,Unauthorized,Load Generator 1-57,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,1,0,0
1781273633092,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633123,1,GET /api/customers,401,Unauthorized,Load Generator 1-69,text,false,,1100,161,82,82,http://localhost:3000/api/customers,1,0,0
1781273633145,1,GET /api/customers,401,Unauthorized,Load Generator 1-88,text,false,,1100,161,82,82,http://localhost:3000/api/customers,1,0,0
1781273633167,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-86,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633178,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-51,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633180,1,GET /api/inventory,401,Unauthorized,Load Generator 1-17,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,1,0,0
1781273633184,1,GET /api/customers,401,Unauthorized,Load Generator 1-46,text,false,,1100,161,82,82,http://localhost:3000/api/customers,1,0,0
1781273633184,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-85,text,false,,1100,167,82,82,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633199,1,GET /api/inventory,401,Unauthorized,Load Generator 1-100,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,1,0,0
1781273633201,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-98,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633203,0,GET /api/customers,401,Unauthorized,Load Generator 1-42,text,false,,1100,161,82,82,http://localhost:3000/api/customers,0,0,0
1781273633204,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-64,text,false,,1100,167,82,82,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633240,1,GET /api/inventory,401,Unauthorized,Load Generator 1-36,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,1,0,0
1781273633256,0,GET /api/inventory,401,Unauthorized,Load Generator 1-31,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,0,0,0
1781273633269,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-76,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,82,82,http://localhost:3000/api/auth/login,1,0,0
1781273633278,0,GET /api/customers,401,Unauthorized,Load Generator 1-80,text,false,,1100,161,82,82,http://localhost:3000/api/customers,0,0,0
1781273633316,1,GET /api/inventory,401,Unauthorized,Load Generator 1-71,text,false,,1100,161,82,82,http://localhost:3000/api/inventory,1,0,0
1781273633359,1,GET /api/customers,401,Unauthorized,Load Generator 1-33,text,false,,1100,161,82,82,http://localhost:3000/api/customers,1,0,0
1781273633373,1,GET /api/customers,401,Unauthorized,Load Generator 1-70,text,false,,1100,161,81,81,http://localhost:3000/api/customers,1,0,0
1781273633384,1,GET /api/customers,401,Unauthorized,Load Generator 1-61,text,false,,1100,161,81,81,http://localhost:3000/api/customers,1,0,0
1781273633405,1,GET /api/inventory,401,Unauthorized,Load Generator 1-54,text,false,,1100,161,81,81,http://localhost:3000/api/inventory,1,0,0
1781273633407,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-91,text,false,,1100,167,81,81,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633412,1,GET /api/inventory,401,Unauthorized,Load Generator 1-93,text,false,,1100,161,81,81,http://localhost:3000/api/inventory,1,0,0
1781273633425,1,GET /api/customers,401,Unauthorized,Load Generator 1-90,text,false,,1100,161,81,81,http://localhost:3000/api/customers,1,0,0
1781273633451,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-75,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,81,81,http://localhost:3000/api/auth/login,1,0,0
1781273633457,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,81,81,http://localhost:3000/api/auth/login,1,0,0
1781273633492,1,GET /api/customers,401,Unauthorized,Load Generator 1-99,text,false,,1100,161,81,81,http://localhost:3000/api/customers,1,0,0
1781273633504,0,POST /api/auth/login,429,Too Many Requests,Load Generator 1-79,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,81,81,http://localhost:3000/api/auth/login,0,0,0
1781273633520,1,GET /api/customers,401,Unauthorized,Load Generator 1-19,text,false,,1100,161,81,81,http://localhost:3000/api/customers,1,0,0
1781273633521,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-56,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633524,1,GET /api/customers,401,Unauthorized,Load Generator 1-55,text,false,,1100,161,80,80,http://localhost:3000/api/customers,1,0,0
1781273633543,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-89,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633563,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-25,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633580,1,GET /api/customers,401,Unauthorized,Load Generator 1-44,text,false,,1100,161,80,80,http://localhost:3000/api/customers,1,0,0
1781273633585,1,GET /api/inventory,401,Unauthorized,Load Generator 1-73,text,false,,1100,161,80,80,http://localhost:3000/api/inventory,1,0,0
1781273633593,0,POST /api/auth/login,429,Too Many Requests,Load Generator 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,80,80,http://localhost:3000/api/auth/login,0,0,0
1781273633598,1,GET /api/inventory,401,Unauthorized,Load Generator 1-32,text,false,,1100,161,80,80,http://localhost:3000/api/inventory,1,0,0
1781273633607,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-92,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633636,1,GET /api/customers,401,Unauthorized,Load Generator 1-38,text,false,,1100,161,80,80,http://localhost:3000/api/customers,1,0,0
1781273633670,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-67,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,80,80,http://localhost:3000/api/auth/login,1,0,0
1781273633684,1,GET /api/inventory,401,Unauthorized,Load Generator 1-58,text,false,,1100,161,80,80,http://localhost:3000/api/inventory,1,0,0
1781273633704,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-50,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,80,80,http://localhost:3000/api/auth/login,1,0,0
1781273633728,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-95,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633730,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-86,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633733,1,GET /api/inventory,401,Unauthorized,Load Generator 1-87,text,false,,1100,161,80,80,http://localhost:3000/api/inventory,1,0,0
1781273633754,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-23,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633757,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-14,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633776,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-41,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633781,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-21,text,false,,1100,167,80,80,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633795,0,GET /api/customers,401,Unauthorized,Load Generator 1-10,text,false,,1100,161,80,80,http://localhost:3000/api/customers,0,0,0
1781273633806,1,GET /api/customers,401,Unauthorized,Load Generator 1-60,text,false,,1100,161,79,79,http://localhost:3000/api/customers,1,0,0
1781273633812,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-52,text,false,,1100,167,79,79,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633816,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-47,text,false,,1100,167,79,79,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633825,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-78,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,79,79,http://localhost:3000/api/auth/login,1,0,0
1781273633834,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-16,text,false,,1100,167,79,79,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633839,0,GET /api/customers,401,Unauthorized,Load Generator 1-63,text,false,,1100,161,79,79,http://localhost:3000/api/customers,0,0,0
1781273633851,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-97,text,false,,1100,167,79,79,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633873,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,79,79,http://localhost:3000/api/auth/login,1,0,0
1781273633880,0,GET /api/inventory,401,Unauthorized,Load Generator 1-66,text,false,,1100,161,79,79,http://localhost:3000/api/inventory,0,0,0
1781273633891,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-24,text,false,,1100,167,79,79,http://localhost:3000/api/dashboard/stats,0,0,0
1781273633913,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,79,79,http://localhost:3000/api/auth/login,1,0,0
1781273633924,1,GET /api/inventory,401,Unauthorized,Load Generator 1-81,text,false,,1100,161,79,79,http://localhost:3000/api/inventory,1,0,0
1781273633946,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,79,79,http://localhost:3000/api/auth/login,1,0,0
1781273633967,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-28,text,false,,1100,167,79,79,http://localhost:3000/api/dashboard/stats,1,0,0
1781273633972,1,GET /api/customers,401,Unauthorized,Load Generator 1-22,text,false,,1100,161,79,79,http://localhost:3000/api/customers,1,0,0
1781273633980,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-62,text,false,,1100,167,78,78,http://localhost:3000/api/dashboard/stats,0,0,0
1781273634016,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-77,text,false,,1100,167,78,78,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634028,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-59,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,78,78,http://localhost:3000/api/auth/login,1,0,0
1781273634042,0,GET /api/inventory,401,Unauthorized,Load Generator 1-72,text,false,,1100,161,78,78,http://localhost:3000/api/inventory,0,0,0
1781273634053,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-98,text,false,,1100,167,78,78,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634107,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-94,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,78,78,http://localhost:3000/api/auth/login,1,0,0
1781273634109,0,GET /api/customers,401,Unauthorized,Load Generator 1-32,text,false,,1100,161,78,78,http://localhost:3000/api/customers,0,0,0
1781273634129,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-83,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634140,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-74,text,false,,1100,167,77,77,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634147,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-61,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634149,1,GET /api/inventory,401,Unauthorized,Load Generator 1-40,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634160,1,GET /api/customers,401,Unauthorized,Load Generator 1-84,text,false,,1100,161,77,77,http://localhost:3000/api/customers,0,0,0
1781273634161,0,POST /api/auth/login,429,Too Many Requests,Load Generator 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,0,0,0
1781273634167,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-90,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634189,1,GET /api/inventory,401,Unauthorized,Load Generator 1-96,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634192,1,GET /api/inventory,401,Unauthorized,Load Generator 1-91,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634230,1,GET /api/customers,401,Unauthorized,Load Generator 1-71,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634230,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-65,text,false,,1100,167,77,77,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634256,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-69,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634264,1,GET /api/inventory,401,Unauthorized,Load Generator 1-85,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634275,1,GET /api/customers,401,Unauthorized,Load Generator 1-31,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634291,1,GET /api/customers,401,Unauthorized,Load Generator 1-53,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634293,1,GET /api/customers,401,Unauthorized,Load Generator 1-36,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634307,1,GET /api/customers,401,Unauthorized,Load Generator 1-73,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634309,0,GET /api/inventory,401,Unauthorized,Load Generator 1-82,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,0,0,0
1781273634344,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-60,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634352,0,GET /api/inventory,401,Unauthorized,Load Generator 1-27,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,0,0,0
1781273634353,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-45,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634393,0,GET /api/customers,401,Unauthorized,Load Generator 1-49,text,false,,1100,161,77,77,http://localhost:3000/api/customers,0,0,0
1781273634398,1,GET /api/customers,401,Unauthorized,Load Generator 1-100,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634410,1,GET /api/inventory,401,Unauthorized,Load Generator 1-41,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634428,1,GET /api/inventory,401,Unauthorized,Load Generator 1-68,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634442,1,GET /api/customers,401,Unauthorized,Load Generator 1-57,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634466,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-34,text,false,,1100,167,77,77,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634472,0,GET /api/inventory,401,Unauthorized,Load Generator 1-48,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,0,0,0
1781273634501,0,GET /api/inventory,401,Unauthorized,Load Generator 1-95,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,0,0,0
1781273634525,0,POST /api/auth/login,429,Too Many Requests,Load Generator 1-88,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,0,0,0
1781273634538,1,GET /api/inventory,401,Unauthorized,Load Generator 1-16,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,1,0,0
1781273634545,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-43,text,false,,1100,167,77,77,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634551,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-38,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,77,77,http://localhost:3000/api/auth/login,1,0,0
1781273634574,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-76,text,false,,1100,167,77,77,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634594,0,GET /api/inventory,401,Unauthorized,Load Generator 1-47,text,false,,1100,161,77,77,http://localhost:3000/api/inventory,0,0,0
1781273634653,1,GET /api/customers,401,Unauthorized,Load Generator 1-17,text,false,,1100,161,77,77,http://localhost:3000/api/customers,1,0,0
1781273634656,1,GET /api/inventory,401,Unauthorized,Load Generator 1-86,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273634729,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-50,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634763,1,GET /api/inventory,401,Unauthorized,Load Generator 1-92,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273634765,1,GET /api/inventory,401,Unauthorized,Load Generator 1-56,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273634767,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-94,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,0,0,0
1781273634769,0,GET /api/inventory,401,Unauthorized,Load Generator 1-23,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,0,0,0
1781273634779,1,GET /api/inventory,401,Unauthorized,Load Generator 1-77,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273634787,0,GET /api/inventory,401,Unauthorized,Load Generator 1-25,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,0,0,0
1781273634794,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-75,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634809,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-46,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,1,0,0
1781273634816,1,GET /api/inventory,401,Unauthorized,Load Generator 1-98,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273634827,0,POST /api/auth/login,429,Too Many Requests,Load Generator 1-70,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,76,76,http://localhost:3000/api/auth/login,0,0,0
1781273634857,1,GET /api/inventory,401,Unauthorized,Load Generator 1-28,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273634862,0,GET /api/inventory,401,Unauthorized,Load Generator 1-89,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,0,0,0
1781273634888,1,GET /api/customers,401,Unauthorized,Load Generator 1-93,text,false,,1100,161,76,76,http://localhost:3000/api/customers,1,0,0
1781273634899,1,GET /api/customers,401,Unauthorized,Load Generator 1-40,text,false,,1100,161,76,76,http://localhost:3000/api/customers,1,0,0
1781273635013,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-37,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,1,0,0
1781273635019,1,GET /api/inventory,401,Unauthorized,Load Generator 1-65,text,false,,1100,161,76,76,http://localhost:3000/api/inventory,1,0,0
1781273635020,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-30,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,1,0,0
1781273635032,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-59,text,false,,1100,167,76,76,http://localhost:3000/api/dashboard/stats,1,0,0
